vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_02,"The association's budget is fixed for the year, and no additional funding is expected from outside sources.",Power + Achievement,A0,high,Benevolence; Tradition,"Benevolence drives the desire to do what is right and help those in need, while Tradition supports maintaining community and cultural values by aiding the wider city.",1.0,1.0,TIE,NO,NO,NO,
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_03,The outcome of the vote will be published in the association's newsletter and discussed at the next community meeting.,Conformity + Power,A0,high,Benevolence; Tradition,"The person values doing what is right and preserving cultural heritage, which aligns with supporting the wider community through the food pantry.",1.0,1.5,A1,NO,NO,YES,
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_04,"Some supporters of each initiative are new to the neighborhood, while others have lived there for decades.",Tradition + Universalism,A0,high,Benevolence; Tradition,"The person values doing what is right and preserving cultural heritage, which aligns with supporting a wider community initiative.",1.5,1.0,A0,YES,NO,YES,
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_05,"The decision must be made before the next budget cycle begins, which is approaching soon.",Achievement + Security,A0,high,Benevolence; Tradition,Benevolence and a sense of tradition in supporting community welfare drive the choice to support the citywide food pantry.,1.0,1.0,TIE,NO,NO,NO,
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_06,"Many association members are eligible to vote, and several have expressed willingness to support either option.",Benevolence,A0,high,Benevolence; Tradition,Benevolence and a sense of tradition in supporting community welfare lead to supporting the citywide food pantry.,1.0,1.0,TIE,NO,NO,NO,
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_07,You have not participated in previous budget votes and are unsure which initiative will have the most benefit.,Self-Direction + Security,A0,medium,Benevolence; Tradition,"Benevolence drives the desire to do what is right and help those in need, while Tradition may support community and cultural heritage through collective action.",1.0,1.0,TIE,NO,NO,NO,
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_08,The association president has recommended following the standard budget allocation process.,Conformity + Tradition,A1,high,Security; Tradition; Benevolence,"Maintaining neighborhood watch patrols aligns with the values of security, tradition, and ensuring local moral responsibilities.",1.0,1.5,A1,YES,YES,YES,"[A0→A1] Pressured: Conformity, Tradition | LLM reason: Maintaining neighborhood watch patrols aligns with the values of security, tradition, and ensuring local moral responsibilities."
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,BASELINE,,,A1,high,Security; Tradition; Benevolence,"The person values stability, tradition, and doing what is right, which supports continuing the established paper-based process.",0.0,1.0,A1,YES,,,
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_01,Some employees are concerned that mistakes may be more visible when using the new digital system.,Security,A1,high,Security; Tradition; Benevolence,"The person values stability, tradition, and doing what is right, leading them to prefer the established paper-based process.",0.0,1.0,A1,YES,NO,NO,
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_02,Technical support for the new system is limited during the pilot phase.,Power + Achievement,A1,high,Security; Tradition; Benevolence,"The person values stability, tradition, and doing what is right, leading them to prefer the established paper-based process.",0.0,1.0,A1,YES,NO,NO,
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_03,Colleagues frequently discuss who is adopting the new workflow.,Conformity + Power,A1,high,Security; Tradition; Benevolence,"The person values stability, tradition, and doing what is right, which aligns with maintaining the established paper-based process.",0.0,1.5,A1,YES,NO,NO,
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_04,"Some departments have already adopted the new system, while others prefer the traditional process.",Tradition + Universalism,A1,high,Security; Tradition; Benevolence,"The person values stability, tradition, and doing what is right, which aligns with maintaining the established process.",0.0,1.0,A1,YES,NO,NO,
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_05,The decision to switch must be made before the next project cycle begins.,Achievement + Security,A1,high,Security; Tradition; Benevolence,"The person values stability, tradition, and doing what is right, which aligns with maintaining the established paper-based process.",0.0,1.0,A1,YES,NO,NO,
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_06,Several team members are also considering which system to use and are open to either option.,Benevolence,A1,high,Security; Tradition; Benevolence,"The person values stability, tradition, and doing what is right, leading them to prefer the established paper-based process.",0.0,1.0,A1,YES,NO,NO,
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_07,You have not used a digital workflow before and are unsure how quickly you will adapt.,Self-Direction + Security,A1,high,Security; Tradition; Benevolence,"The person values stability, tradition, and doing what is right, leading them to prefer the established paper-based process.",0.5,1.0,A1,YES,NO,NO,
VSW_0214,"Hedonism, Achievement, Security, Tradition, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_08,Management has stated a preference for following established procedures during the transition.,Conformity + Tradition,A1,high,Security; Tradition; Benevolence,"The person values stability, tradition, and doing what is right, which aligns with management's preference for established procedures.",0.0,1.5,A1,YES,NO,NO,
